! FILETYPE CSV
! VERSION 1.0,3
! TIMESTAMP Wednesday, 21 June 2023 19:10:58
! TIMEZONE (GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna
! NAME Keysight Technologies
! MODEL N9916A
! SERIAL MY53104702
! FIRMWARE_VERSION A.08.01
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0436213200
! CORRECTION1 Rdy
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
30000000,-0.331496124830963
59850000,-0.444046730763667
89700000,-0.368787939978672
119550000,-0.530249170316088
149400000,-0.377081255872517
179250000,-0.682938031946999
209100000,-0.476473253150821
238950000,-0.811212406307972
268800000,-0.620419863181115
298650000,-0.806662184724274
328500000,-0.818039046324003
358350000,-0.788685577123119
388200000,-0.984533669811658
418050000,-0.799793717936396
447900000,-1.05505755808418
477750000,-0.882078420212161
507600000,-0.98119562794715
537450000,-1.20245003871996
567300000,-0.999810487378416
597150000,-1.44660518102427
627000000,-1.12083859285402
656850000,-1.23404554621741
686700000,-1.39626011716117
716550000,-1.13722589223998
746400000,-1.99911733799969
776250000,-1.40037646994441
806100000,-2.36919079436888
835950000,-1.88529273683467
865800000,-1.68727392452079
895650000,-2.60871867690174
925500000,-1.63196115171806
955350000,-4.03375659820067
985200000,-2.49922435544023
1015050000,-4.84815609280334
1044900000,-3.33424117610789
1074750000,-2.72740949342065
1104600000,-5.11409340578434
1134450000,-2.20485855073654
1164300000,-8.12776903121897
1194150000,-3.49933617793158
1224000000,-8.7513587317779
1253850000,-6.44880758148522
1283700000,-5.36558508502429
1313550000,-10.8899087054207
1343400000,-5.18122285819955
1373250000,-16.3486179845792
1403100000,-7.83300247400462
1432950000,-11.8583429781449
1462800000,-11.1531871789041
1492650000,-8.78635815690122
1522500000,-16.4122023654379
1552350000,-9.25680888697841
1582200000,-21.2992154247474
1612050000,-13.4680746405454
1641900000,-15.4719602020674
1671750000,-15.9580530420847
1701600000,-13.6564676763157
1731450000,-25.4417961222257
1761300000,-14.1007962974619
1791150000,-24.6153672473385
1821000000,-16.9908459067339
1850850000,-21.465744905584
1880700000,-21.3131940386261
1910550000,-21.5446699490758
1940400000,-20.9717018300989
1970250000,-21.75443754403
2000100000,-20.7876833059519
2029950000,-18.8406609991877
2059800000,-24.6263001850331
2089650000,-15.681328773845
2119500000,-25.2503382541369
2149350000,-15.2159101396584
2179200000,-17.0075074442011
2209050000,-14.8435653224142
2238900000,-13.6293065291843
2268750000,-15.3845181416532
2298600000,-12.7919880234117
2328450000,-14.7727855166989
2358300000,-11.2024527824832
2388150000,-12.8152219612552
2418000000,-11.4446695528936
2447850000,-11.1417177659084
2477700000,-12.2176746885399
2507550000,-9.6873565787511
2537400000,-12.743202623189
2567250000,-9.69185655567043
2597100000,-9.83231590013676
2626950000,-9.81241076385211
2656800000,-9.16417640708839
2686650000,-9.44104542623457
2716500000,-9.02986450911177
2746350000,-8.73702138985802
2776200000,-7.86081053235108
2806050000,-7.51050116355113
2835900000,-5.89469705928007
2865750000,-6.55134289731852
2895600000,-6.3423115539867
2925450000,-6.50230739291475
